verse_id,text,chapter,z_gpt,z_dicta,z_berel,CFI,CFI_berel,shared_seam,seam_berel
Isa.47.11,ובא עליך רעה לא תדעי שחרה ותפל עליך הוה לא תוכלי כפרה ותבא עליך פתאם שואה לא תדע,47,-0.8254750163,-1.504327362,-1.7105847892159105,-2.3298023783,-2.5360598055159107,False,False
Isa.47.12,עמדי נא בחבריך וברב כשפיך באשר יגעת מנעוריך אולי תוכלי הועיל אולי תערוצי,47,0.0253249357,0.7823637366,0.6524815434007069,0.8076886723000001,0.6778064791007069,False,False
Isa.47.13,נלאית ברב עצתיך יעמדו נא ויושיעך הברו הברי שמים החזים בכוכבים מודיעם לחדשים מאשר,47,1.0558588682,1.2407227307,1.5035999099465411,2.2965815989,2.559458778146541,False,False
Isa.47.14,הנה היו כקש אש שרפתם לא יצילו את נפשם מיד להבה אין גחלת לחמם אור לשבת נגדו,47,0.6389119587,-1.1679221827,-0.8614742224484243,-0.529010224,-0.2225622637484243,False,False
Isa.47.15,כן היו לך אשר יגעת סחריך מנעוריך איש לעברו תעו אין מושיעך,47,0.4494597203,0.8974185735,-0.3402539488793293,1.3468782938,0.1092057714206706,False,False
Isa.48.1,שמעו זאת בית יעקב הנקראים בשם ישראל וממי יהודה יצאו הנשבעים בשם יהוה ובאלהי ישרא,48,-0.9248266109,-0.5765114133,-0.5166688469149716,-1.5013380241999998,-1.4414954578149717,False,False
Isa.48.2,כי מעיר הקדש נקראו ועל אלהי ישראל נסמכו יהוה צבאות שמו,48,-1.4478800752,-0.5872909487,-0.5301917777397357,-2.0351710239000003,-1.978071852939736,False,False
Isa.48.3,הראשנות מאז הגדתי ומפי יצאו ואשמיעם פתאם עשיתי ותבאנה,48,-0.3638103007,1.996753953,1.993430086188032,1.6329436523,1.629619785488032,False,False
Isa.48.4,מדעתי כי קשה אתה וגיד ברזל ערפך ומצחך נחושה,48,-0.3567697364,-0.5339291236,-0.5755305620038892,-0.89069886,-0.9323002984038892,False,False
Isa.48.5,ואגיד לך מאז בטרם תבוא השמעתיך פן תאמר עצבי עשם ופסלי ונסכי צום,48,1.9978799265,-0.4135880527,-0.4051483324832092,1.5842918738,1.5927315940167908,False,False
Isa.48.6,שמעת חזה כלה ואתם הלוא תגידו השמעתיך חדשות מעתה ונצרות ולא ידעתם,48,-0.4273175399,0.4130813857,1.1503149104864647,-0.0142361541999999,0.7229973705864647,False,False
Isa.48.7,עתה נבראו ולא מאז ולפני יום ולא שמעתם פן תאמר הנה ידעתין,48,-0.250367439,-0.9733715802,-0.5151806941137262,-1.2237390192,-0.7655481331137263,False,False
Isa.48.8,גם לא שמעת גם לא ידעת גם מאז לא פתחה אזנך כי ידעתי בגוד תבגוד ופשע מבטן קרא לך,48,-0.6141391676,-1.0189883184,-0.7008980590529873,-1.6331274859999998,-1.3150372266529873,False,False
Isa.48.9,למען שמי אאריך אפי ותהלתי אחטם לך לבלתי הכריתך,48,-0.693623358,1.9053063076,-0.6364921699682207,1.2116829496,-1.3301155279682206,False,False
Isa.48.10,הנה צרפתיך ולא בכסף בחרתיך בכור עני,48,1.1853505743,0.1373255225,1.9613845867783928,1.3226760968,3.1467351610783925,False,False
Isa.48.11,למעני למעני אעשה כי איך יחל וכבודי לאחר לא אתן,48,-0.7404592301,-0.6959292115,-0.6565813279661634,-1.4363884416,-1.3970405580661636,False,False
Isa.48.12,שמע אלי יעקב וישראל מקראי אני הוא אני ראשון אף אני אחרון,48,1.2501610438,-0.8667350823,-0.6545562357886363,0.3834259614999999,0.5956048080113636,False,False
Isa.48.13,אף ידי יסדה ארץ וימיני טפחה שמים קרא אני אליהם יעמדו יחדו,48,-0.8592236822,-0.7243295214,-0.6890144900688006,-1.5835532036,-1.5482381722688006,False,False
Isa.48.14,הקבצו כלכם ושמעו מי בהם הגיד את אלה יהוה אהבו יעשה חפצו בבבל וזרעו כשדים,48,-0.297514902,1.117848203,0.1091301757342248,0.820333301,-0.1883847262657751,False,False
Isa.48.15,אני אני דברתי אף קראתיו הביאתיו והצליח דרכו,48,1.5440620231,1.324436658,1.9070306966219848,2.8684986811,3.451092719721985,False,False
Isa.48.16,קרבו אלי שמעו זאת לא מראש בסתר דברתי מעת היותה שם אני ועתה אדני יהוה שלחני ורוחו,48,-0.7515805537,-0.8804844368,-0.5691677934384315,-1.6320649905,-1.3207483471384314,False,False
Isa.48.17,כה אמר יהוה גאלך קדוש ישראל אני יהוה אלהיך מלמדך להועיל מדריכך בדרך תלך,48,-0.8696831672,-0.8101841672,-0.6871524184025941,-1.6798673344,-1.5568355856025942,False,False
Isa.48.18,לוא הקשבת למצותי ויהי כנהר שלומך וצדקתך כגלי הים,48,-0.3001193872,0.2784995146,1.9461863686403185,-0.0216198725999999,1.6460669814403186,False,False
Isa.48.19,ויהי כחול זרעך וצאצאי מעיך כמעתיו לא יכרת ולא ישמד שמו מלפני,48,-0.702107577,0.8077380191,-0.1722961780455483,0.1056304420999999,-0.8744037550455483,False,False
Isa.48.20,צאו מבבל ברחו מכשדים בקול רנה הגידו השמיעו זאת הוציאוה עד קצה הארץ אמרו גאל יהוה,48,0.1290805379,-0.9428746993,-0.4185193264968097,-0.8137941614,-0.2894387885968097,False,False
Isa.48.21,ולא צמאו בחרבות הוליכם מים מצור הזיל למו ויבקע צור ויזבו מים,48,1.6817970501,1.5237793482,-0.2061489354344933,3.2055763983,1.4756481146655065,False,False
Isa.48.22,אין שלום אמר יהוה לרשעים,48,-0.4021865857,-0.7730319808,-1.3631032001170025,-1.1752185665,-1.7652897858170022,False,False
Isa.49.1,שמעו איים אלי והקשיבו לאמים מרחוק יהוה מבטן קראני ממעי אמי הזכיר שמי,49,-0.8645313394,-0.3951130676,-0.2556316392499663,-1.259644407,-1.1201629786499665,False,False
Isa.49.2,וישם פי כחרב חדה בצל ידו החביאני וישימני לחץ ברור באשפתו הסתירני,49,1.8438816912,1.7390146993,1.9420615893105284,3.5828963905,3.785943280510528,False,False
Isa.49.3,ויאמר לי עבדי אתה ישראל אשר בך אתפאר,49,-0.9106189922,-1.2981555204,-0.9593755267902504,-2.2087745126,-1.8699945189902505,False,False
Isa.49.4,ואני אמרתי לריק יגעתי לתהו והבל כחי כליתי אכן משפטי את יהוה ופעלתי את אלהי,49,-0.6382680294,-0.4493787248,-0.8327016467966276,-1.0876467542,-1.4709696761966278,False,False
Isa.49.5,ועתה אמר יהוה יצרי מבטן לעבד לו לשובב יעקב אליו וישראל לא לו יאסף ואכבד בעיני יה,49,1.4244993775,1.690052583,0.0992035193878531,3.1145519605,1.5237028968878532,False,False
Isa.49.6,ויאמר נקל מהיותך לי עבד להקים את שבטי יעקב ונצירי ונצורי ישראל להשיב ונתתיך לאור,49,-0.1130372487,-0.892608072,1.9152269568438207,-1.0056453207,1.8021897081438207,False,False
Isa.49.7,כה אמר יהוה גאל ישראל קדושו לבזה נפש למתעב גוי לעבד משלים מלכים יראו וקמו שרים ו,49,0.4901473663,-0.4810028487,-0.8841995049601565,0.0091445176,-0.3940521386601565,False,False
Isa.49.8,כה אמר יהוה בעת רצון עניתיך וביום ישועה עזרתיך ואצרך ואתנך לברית עם להקים ארץ לה,49,-0.9359032639,-0.538227971,-0.9224986969956072,-1.4741312349,-1.8584019608956075,False,False
Isa.49.9,לאמר לאסורים צאו לאשר בחשך הגלו על דרכים ירעו ובכל שפיים מרעיתם,49,-0.4308489222,0.3662595951,-0.5148025525537986,-0.0645893270999999,-0.9456514747537984,False,False
Isa.49.10,לא ירעבו ולא יצמאו ולא יכם שרב ושמש כי מרחמם ינהגם ועל מבועי מים ינהלם,49,-0.5654346527,-0.7059603366,-0.3054137654738068,-1.2713949893,-0.8708484181738069,False,False
Isa.49.11,ושמתי כל הרי לדרך ומסלתי ירמון,49,1.9906256597,1.8094179926,1.9906309634537576,3.8000436523,3.9812566231537576,False,True
Isa.49.12,הנה אלה מרחוק יבאו והנה אלה מצפון ומים ואלה מארץ סינים,49,-0.544442309,-0.5843284705,-0.5842480647252063,-1.1287707795,-1.1286903737252063,False,False
Isa.49.13,רנו שמים וגילי ארץ יפצחו ופצחו הרים רנה כי נחם יהוה עמו ועניו ירחם,49,-0.3357082021,-0.4769062716,-0.4501487305834062,-0.8126144737000001,-0.7858569326834063,False,False
Isa.49.14,ותאמר ציון עזבני יהוה ואדני שכחני,49,-0.1579643746,1.7671317772,-0.7330470601735017,1.6091674025999998,-0.8910114347735018,False,False
Isa.49.15,התשכח אשה עולה מרחם בן בטנה גם אלה תשכחנה ואנכי לא אשכחך,49,-0.507932245,-1.0472626369,-1.0656698564138494,-1.5551948819,-1.5736021014138497,False,False
Isa.49.16,הן על כפים חקתיך חומתיך נגדי תמיד,49,0.0936820958,-0.739467456,1.1301037643867369,-0.6457853602,1.2237858601867369,False,False
Isa.49.17,מהרו בניך מהרסיך ומחרביך ממך יצאו,49,-0.6880851832,-0.5205131286,-0.421192089936936,-1.2085983118,-1.109277273136936,False,False
Isa.49.18,שאי סביב עיניך וראי כלם נקבצו באו לך חי אני נאם יהוה כי כלם כעדי תלבשי ותקשרים כ,49,-0.6349393573,-0.2581312561,-0.5736391447773515,-0.8930706133999999,-1.2085785020773514,False,False
Isa.49.19,כי חרבתיך ושממתיך וארץ הרסתיך כי עתה תצרי מיושב ורחקו מבלעיך,49,1.8928471259,1.9759171268,1.997013310976622,3.8687642527,3.8898604368766216,False,False
Isa.49.20,עוד יאמרו באזניך בני שכליך צר לי המקום גשה לי ואשבה,49,0.0869135585,-0.424964291,-0.4856935287063113,-0.3380507325,-0.3987799702063113,False,False
Isa.49.21,ואמרת בלבבך מי ילד לי את אלה ואני שכולה וגלמודה גלה וסורה ואלה מי גדל הן אני נשא,49,-0.6302455484,-0.5966287583,-0.5147363938099097,-1.2268743067,-1.1449819422099097,False,False
Isa.49.22,כה אמר אדני יהוה הנה אשא אל גוים ידי ואל עמים ארים נסי והביאו בניך בחצן ובנתיך ע,49,-0.5377235422,-0.5275875051,-0.9927514846217474,-1.0653110472999998,-1.5304750268217475,False,False
Isa.49.23,והיו מלכים אמניך ושרותיהם מיניקתיך אפים ארץ ישתחוו לך ועפר רגליך ילחכו וידעת כי ,49,-0.5233742622,-0.4724699337,0.1460029874612819,-0.9958441959,-0.3773712747387181,False,False
Isa.49.24,היקח מגבור מלקוח ואם שבי צדיק ימלט,49,1.9995974395,1.9994303407,-0.4718228440503204,3.9990277802,1.5277745954496798,True,False
Isa.49.25,כי כה אמר יהוה גם שבי גבור יקח ומלקוח עריץ ימלט ואת יריבך אנכי אריב ואת בניך אנכ,49,-0.4498071888,-0.5142872677,-0.2787889207384138,-0.9640944565,-0.7285961095384138,False,False
Isa.49.26,והאכלתי את מוניך את בשרם וכעסיס דמם ישכרון וידעו כל בשר כי אני יהוה מושיעך וגאלך,49,-0.5223797749,-0.4638953388,1.97262747636714,-0.9862751137,1.4502477014671395,False,False
Isa.50.1,כה אמר יהוה אי זה ספר כריתות אמכם אשר שלחתיה או מי מנושי אשר מכרתי אתכם לו הן בע,50,-0.7797746817,-0.5719706597,-0.5836218981626117,-1.3517453414,-1.3633965798626115,False,False
Isa.50.2,מדוע באתי ואין איש קראתי ואין עונה הקצור קצרה ידי מפדות ואם אין בי כח להציל הן ב,50,-0.265705254,-0.5054271798,-0.5038705489323441,-0.7711324338,-0.7695758029323441,False,False
Isa.50.3,אלביש שמים קדרות ושק אשים כסותם,50,1.9610395819,1.9989433475,-0.9227225311633356,3.9599829294,1.0383170507366644,True,False
Isa.50.4,אדני יהוה נתן לי לשון למודים לדעת לעות את יעף דבר יעיר בבקר בבקר יעיר לי אזן לשמ,50,-0.6702645723,-0.7726126656,-0.5077016887697269,-1.4428772379,-1.1779662610697268,False,False
Isa.50.5,אדני יהוה פתח לי אזן ואנכי לא מריתי אחור לא נסוגתי,50,-0.8389825764,-0.8159515566,-0.4659346287011468,-1.6549341329999998,-1.3049172051011468,False,False
Isa.50.6,גוי נתתי למכים ולחיי למרטים פני לא הסתרתי מכלמות ורק,50,-0.2871693701,1.8015168219,1.9997202658479,1.5143474518,1.7125508957478996,False,False
Isa.50.7,ואדני יהוה יעזר לי על כן לא נכלמתי על כן שמתי פני כחלמיש ואדע כי לא אבוש,50,-0.5870642094,-0.8000933341,-0.5083738607613544,-1.3871575435,-1.0954380701613544,False,False
Isa.50.8,קרוב מצדיקי מי יריב אתי נעמדה יחד מי בעל משפטי יגש אלי,50,1.9875075491,0.3737612306,-0.4985591858121699,2.3612687797,1.4889483632878302,False,False
Isa.50.9,הן אדני יהוה יעזר לי מי הוא ירשיעני הן כלם כבגד יבלו עש יאכלם,50,-0.5070776031,-0.5451703284,-0.501024251476922,-1.0522479315000002,-1.008101854576922,False,False
Isa.50.10,מי בכם ירא יהוה שמע בקול עבדו אשר הלך חשכים ואין נגה לו יבטח בשם יהוה וישען באלה,50,-0.497838201,-0.9244338016,-0.5064240884539218,-1.4222720026,-1.004262289453922,False,False
Isa.50.11,הן כלכם קדחי אש מאזרי זיקות לכו באור אשכם ובזיקות בערתם מידי היתה זאת לכם למעצבה,50,1.4959989861,1.93333471,1.999894782964874,3.4293336961,3.495893769064874,False,False
Isa.51.1,שמעו אלי רדפי צדק מבקשי יהוה הביטו אל צור חצבתם ואל מקבת בור נקרתם,51,-0.327859851,-0.652192395,-0.5198650888504414,-0.980052246,-0.8477249398504414,False,False
Isa.51.2,הביטו אל אברהם אביכם ואל שרה תחוללכם כי אחד קראתיו ואברכהו וארבהו,51,-1.2831929882,-0.0302240456,-0.5160227013686688,-1.3134170338,-1.7992156895686686,False,False
Isa.51.3,כי נחם יהוה ציון נחם כל חרבתיה וישם מדברה כעדן וערבתה כגן יהוה ששון ושמחה ימצא ב,51,-0.5021285273,-0.7284567783,1.1329820560000965,-1.2305853056,0.6308535287000965,False,False
Isa.51.4,הקשיבו אלי עמי ולאומי אלי האזינו כי תורה מאתי תצא ומשפטי לאור עמים ארגיע,51,-0.4684410705,-0.8260963659,-0.8865315152258739,-1.2945374364,-1.354972585725874,False,False
Isa.51.5,קרוב צדקי יצא ישעי וזרעי עמים ישפטו אלי איים יקוו ואל זרעי ייחלון,51,1.9992308736,1.9374790303,1.295286732689998,3.9367099039,3.2945176062899977,True,False
Isa.51.6,שאו לשמים עיניכם והביטו אל הארץ מתחת כי שמים כעשן נמלחו והארץ כבגד תבלה וישביה כ,51,-0.5130107736,-0.4925821642,-0.5839558765571436,-1.0055929378,-1.0969666501571438,False,False
Isa.51.7,שמעו אלי ידעי צדק עם תורתי בלבם אל תיראו חרפת אנוש ומגדפתם אל תחתו,51,-0.5204633851,-0.8859047837,-0.5234181422332216,-1.4063681688,-1.0438815273332216,False,False
Isa.51.8,כי כבגד יאכלם עש וכצמר יאכלם סס וצדקתי לעולם תהיה וישועתי לדור דורים,51,-0.7548234021,1.9485496214,1.3830760742074806,1.1937262193,0.6282526721074806,False,False
Isa.51.9,עורי עורי לבשי עז זרוע יהוה עורי כימי קדם דרות עולמים הלוא את היא המחצבת רהב מחו,51,0.5281731062,-0.6220951367,0.8371780636295597,-0.0939220305,1.3653511698295595,False,False
Isa.51.10,הלוא את היא המחרבת ים מי תהום רבה השמה מעמקי ים דרך לעבר גאולים,51,1.6525353303,-0.6067154186,-0.8289318606512843,1.0458199117000002,0.8236034696487158,False,False
Isa.51.11,ופדויי יהוה ישובון ובאו ציון ברנה ושמחת עולם על ראשם ששון ושמחה ישיגון נסו יגון ,51,-1.3666843777,-0.7860877912,-0.6420064278272748,-2.1527721689,-2.0086908055272747,False,False
Isa.51.12,אנכי אנכי הוא מנחמכם מי את ותיראי מאנוש ימות ומבן אדם חציר ינתן,51,-0.6108085165,1.876540189,-0.4912450840458274,1.2657316724999998,-1.1020536005458277,False,False
Isa.51.13,ותשכח יהוה עשך נוטה שמים ויסד ארץ ותפחד תמיד כל היום מפני חמת המציק כאשר כונן לה,51,-0.2347426875,-0.351865686,1.8377771519103785,-0.5866083735000001,1.6030344644103782,False,False
Isa.51.14,מהר צעה להפתח ולא ימות לשחת ולא יחסר לחמו,51,1.9877777478,-0.787696724,-1.0311989608905248,1.2000810238,0.9565787869094752,False,False
Isa.51.15,ואנכי יהוה אלהיך רגע הים ויהמו גליו יהוה צבאות שמו,51,-0.5863043614,0.9664269746,-0.4464202092987295,0.3801226132,-1.0327245706987296,False,False
Isa.51.16,ואשים דברי בפיך ובצל ידי כסיתיך לנטע שמים וליסד ארץ ולאמר לציון עמי אתה,51,-0.6514565283,1.0895116044,-0.3950362738361408,0.4380550760999999,-1.0464928021361408,False,False
Isa.51.17,התעוררי התעוררי קומי ירושלם אשר שתית מיד יהוה את כוס חמתו את קבעת כוס התרעלה שתי,51,-0.5179944356,-0.8443471793,1.9747046485619104,-1.3623416149,1.45671021296191,False,False
Isa.51.18,אין מנהל לה מכל בנים ילדה ואין מחזיק בידה מכל בנים גדלה,51,1.99337905,-1.4188184838,-0.8123696569491169,0.5745605662,1.181009393050883,False,False
Isa.51.19,שתים הנה קראתיך מי ינוד לך השד והשבר והרעב והחרב מי אנחמך,51,-0.6230157203,1.7467747977,-0.54409797369534,1.1237590774,-1.16711369399534,False,False
Isa.51.20,בניך עלפו שכבו בראש כל חוצות כתוא מכמר המלאים חמת יהוה גערת אלהיך,51,-0.5493256592,0.347815607,1.6878324355549512,-0.2015100521999999,1.1385067763549512,False,False
Isa.51.21,לכן שמעי נא זאת עניה ושכרת ולא מיין,51,0.5049433589,-0.567284339,-0.5006966382194779,-0.0623409801,0.0042467206805221,False,False
Isa.51.22,כה אמר אדניך יהוה ואלהיך יריב עמו הנה לקחתי מידך את כוס התרעלה את קבעת כוס חמתי ,51,-0.8253430142,-0.4929699005,-0.5004952281754425,-1.3183129147,-1.3258382423754425,False,False
Isa.51.23,ושמתיה ביד מוגיך אשר אמרו לנפשך שחי ונעברה ותשימי כארץ גוך וכחוץ לעברים,51,1.6946370516,1.9994734627,1.9998853238549783,3.6941105143,3.6945223754549774,False,False
Isa.52.1,עורי עורי לבשי עזך ציון לבשי בגדי תפארתך ירושלם עיר הקדש כי לא יוסיף יבא בך עוד ,52,-0.6306797304,-0.5272418298,-0.5082476337273029,-1.1579215602,-1.1389273641273028,False,False
Isa.52.2,התנערי מעפר קומי שבי ירושלם התפתחו התפתחי מוסרי צוארך שביה בת ציון,52,-0.3383616792,-0.4586680046,-0.4781025008269917,-0.7970296837999999,-0.8164641800269917,False,False
Isa.52.3,כי כה אמר יהוה חנם נמכרתם ולא בכסף תגאלו,52,-1.1313474655,-0.7249807185,-0.7193499020062297,-1.856328184,-1.8506973675062297,False,False
Isa.52.4,כי כה אמר אדני יהוה מצרים ירד עמי בראשנה לגור שם ואשור באפס עשקו,52,0.1715533359,0.6493439178,-0.6454325370584314,0.8208972537,-0.4738792011584314,False,False
Isa.52.5,ועתה מי לי מה לי פה נאם יהוה כי לקח עמי חנם משלו משליו יהילילו נאם יהוה ותמיד כל,52,0.5563369273,-0.4139871496,1.9987662039526437,0.1423497776999999,2.5551031312526438,False,False
Isa.52.6,לכן ידע עמי שמי לכן ביום ההוא כי אני הוא המדבר הנני,52,1.3400439543,-0.4829696338,-0.5222640296769393,0.8570743205,0.8177799246230607,False,False
Isa.52.7,מה נאוו על ההרים רגלי מבשר משמיע שלום מבשר טוב משמיע ישועה אמר לציון מלך אלהיך,52,-0.8924345051,-0.7757664453,-0.624369107565951,-1.6682009504000002,-1.516803612665951,False,False
Isa.52.8,קול צפיך נשאו קול יחדו ירננו כי עין בעין יראו בשוב יהוה ציון,52,-0.5968137571,-0.4772449212,0.9812006432974693,-1.0740586783,0.3843868861974693,False,False
Isa.52.9,פצחו רננו יחדו חרבות ירושלם כי נחם יהוה עמו גאל ירושלם,52,0.3960010386,0.0596491101,1.4003733948545602,0.4556501487,1.7963744334545604,False,False
Isa.52.10,חשף יהוה את זרוע קדשו לעיני כל הגוים וראו כל אפסי ארץ את ישועת אלהינו,52,-0.7099394982,-1.0368718241,-0.5559614316471128,-1.7468113223,-1.2659009298471129,False,False
Isa.52.11,סורו סורו צאו משם טמא אל תגעו צאו מתוכה הברו נשאי כלי יהוה,52,1.7715827718,1.2706005775,-0.5250908101721307,3.0421833493,1.2464919616278691,False,False
Isa.52.12,כי לא בחפזון תצאו ובמנוסה לא תלכון כי הלך לפניכם יהוה ומאספכם אלהי ישראל,52,-0.8141078358,0.5800831262,1.9997350202220348,-0.2340247096,1.1856271844220347,False,False
Isa.52.13,הנה ישכיל עבדי ירום ונשא וגבה מאד,52,-1.0500632472,-1.2434673554,-0.5898375566199907,-2.2935306026,-1.6399008038199907,False,False
Isa.52.14,כאשר שממו עליך רבים כן משחת מאיש מראהו ותארו מבני אדם,52,0.0885130664,1.4750884094,-0.7387444775657634,1.5636014758,-0.6502314111657634,False,False
Isa.52.15,כן יזה גוים רבים עליו יקפצו מלכים פיהם כי אשר לא ספר להם ראו ואשר לא שמעו התבוננ,52,-0.5366773077,-0.8117201609,-0.5196958882566888,-1.3483974686,-1.0563731959566889,False,False
Isa.53.1,מי האמין לשמעתנו וזרוע יהוה על מי נגלתה,53,1.928310545,-0.7244087447,0.6208355603117466,1.2039018003,2.5491461053117463,False,False
Isa.53.2,ויעל כיונק לפניו וכשרש מארץ ציה לא תאר לו ולא הדר ונראהו ולא מראה ונחמדהו,53,-0.0223645717,-0.14016279,-0.8750418371802234,-0.1625273617,-0.8974064088802234,False,False
Isa.53.3,נבזה וחדל אישים איש מכאבות וידוע חלי וכמסתר פנים ממנו נבזה ולא חשבנהו,53,-0.7567522381,1.9672599267,-0.4799430820831086,1.2105076886,-1.2366953201831086,False,False
Isa.53.4,אכן חלינו הוא נשא ומכאבינו סבלם ואנחנו חשבנהו נגוע מכה אלהים ומענה,53,-0.1621814616,-0.478763068,-0.1878612944848737,-0.6409445296,-0.3500427560848737,False,False
Isa.53.5,והוא מחלל מפשענו מדכא מעונתינו מוסר שלומנו עליו ובחברתו נרפא לנו,53,1.3284607804,-0.4475139875,1.9673724258605607,0.8809467928999999,3.295833206260561,False,False
Isa.53.6,כלנו כצאן תעינו איש לדרכו פנינו ויהוה הפגיע בו את עון כלנו,53,-0.7717424613,-0.9538682266,-0.617989559725704,-1.7256106879000002,-1.389732021025704,False,False
Isa.53.7,נגש והוא נענה ולא יפתח פיו כשה לטבח יובל וכרחל לפני גזזיה נאלמה ולא יפתח פיו,53,-0.5037435954,-0.5832057612,-0.4985113498587742,-1.0869493566,-1.0022549452587743,False,False
Isa.53.8,מעצר וממשפט לקח ואת דורו מי ישוחח כי נגזר מארץ חיים מפשע עמי נגע למו,53,1.9742302216,1.9917160343,1.7418033641582151,3.9659462559,3.716033585758215,True,False
Isa.53.9,ויתן את רשעים קברו ואת עשיר במתיו על לא חמס עשה ולא מרמה בפיו,53,-0.4791588923,-0.5469689323,-0.7236928459326513,-1.0261278246,-1.2028517382326511,False,False
Isa.53.10,ויהוה חפץ דכאו החלי אם תשים אשם נפשו יראה זרע יאריך ימים וחפץ יהוה בידו יצלח,53,-0.5594921741,-0.5925859669,-0.7561045811975129,-1.152078141,-1.3155967552975127,False,False
Isa.53.11,מעמל נפשו יראה ישבע בדעתו יצדיק צדיק עבדי לרבים ועונתם הוא יסבל,53,1.5203324591,1.9985387028,1.956675148338241,3.5188711619,3.477007607438241,False,False
Isa.53.12,לכן אחלק לו ברבים ואת עצומים יחלק שלל תחת אשר הערה למות נפשו ואת פשעים נמנה והוא,53,0.2386898249,-0.7601959728,-0.5329618877122985,-0.5215061478999999,-0.2942720628122984,False,False
Isa.54.1,רני עקרה לא ילדה פצחי רנה וצהלי לא חלה כי רבים בני שוממה מבני בעולה אמר יהוה,54,-0.5432813682,-0.9436312259,-0.5260064041799289,-1.4869125941,-1.069287772379929,False,False
Isa.54.2,הרחיבי מקום אהלך ויריעות משכנותיך יטו אל תחשכי האריכי מיתריך ויתדתיך חזקי,54,0.5322317065,1.9845749903,1.9939722957175776,2.5168066968,2.5262040022175776,False,False
Isa.54.3,כי ימין ושמאול תפרצי וזרעך גוים יירש וערים נשמות יושיבו,54,-0.3206585507,-0.253892829,-0.5162013787771905,-0.5745513796999999,-0.8368599294771906,False,False
Isa.54.4,אל תיראי כי לא תבושי ואל תכלמי כי לא תחפירי כי בשת עלומיך תשכחי וחרפת אלמנותיך ל,54,-1.1008370765,-0.5291739517,-0.3562146342571229,-1.6300110282,-1.4570517107571228,False,False
Isa.54.5,כי בעליך עשיך יהוה צבאות שמו וגאלך קדוש ישראל אלהי כל הארץ יקרא,54,-0.3271598627,-0.6967386691,-0.9213509977842378,-1.0238985318,-1.248510860484238,False,False
Isa.54.6,כי כאשה עזובה ועצובת רוח קראך יהוה ואשת נעורים כי תמאס אמר אלהיך,54,1.911903053,-0.5279358315,-1.162365318452093,1.3839672215,0.7495377345479071,False,False
Isa.54.7,ברגע קטן עזבתיך וברחמים גדלים אקבצך,54,-0.122898359,1.9985909721,1.7436187571177584,1.8756926131,1.6207203981177585,False,False
Isa.54.8,בשצף קצף הסתרתי פני רגע ממך ובחסד עולם רחמתיך אמר גאלך יהוה,54,-0.6296490465,-0.637228524,0.5260832984140033,-1.2668775705,-0.1035657480859967,False,False
Isa.54.9,כי מי נח זאת לי אשר נשבעתי מעבר מי נח עוד על הארץ כן נשבעתי מקצף עליך ומגער בך,54,-0.5822098558,-1.0649276393,-1.1376633031627252,-1.6471374951,-1.7198731589627252,False,False
Isa.54.10,כי ההרים ימושו והגבעות תמוטנה וחסדי מאתך לא ימוש וברית שלומי לא תמוט אמר מרחמך י,54,-0.6449791465,0.5471521078,-0.8641056185848208,-0.0978270386999999,-1.509084765084821,False,False
Isa.54.11,עניה סערה לא נחמה הנה אנכי מרביץ בפוך אבניך ויסדתיך בספירים,54,1.9530672324,1.7096877921,1.9689292438248112,3.6627550245,3.921996476224811,False,True
Isa.54.12,ושמתי כדכד שמשתיך ושעריך לאבני אקדח וכל גבולך לאבני חפץ,54,-0.5643744226,-1.0533379867,-0.5504129989852636,-1.6177124093,-1.1147874215852638,False,False
Isa.54.13,וכל בניך למודי יהוה ורב שלום בניך,54,-0.7787929099,-0.9564177669,-0.6478759751312861,-1.7352106768,-1.4266688850312863,False,False
Isa.54.14,בצדקה תכונני רחקי מעשק כי לא תיראי וממחתה כי לא תקרב אליך,54,-0.3317140958,1.9857652138,1.9987766053913696,1.654051118,1.6670625095913696,False,False
Isa.54.15,הן גור יגור אפס מאותי מי גר אתך עליך יפול,54,1.8644263177,-0.2578668854,-0.4895237011547843,1.6065594323,1.3749026165452158,False,False
Isa.54.16,הן הנה אנכי בראתי חרש נפח באש פחם ומוציא כלי למעשהו ואנכי בראתי משחית לחבל,54,0.0987009,-0.5529539681,-0.5127901234059993,-0.4542530681,-0.4140892234059993,False,False
Isa.54.17,כל כלי יוצר עליך לא יצלח וכל לשון תקום אתך למשפט תרשיעי זאת נחלת עבדי יהוה וצדקת,54,-0.8096873673,-0.5697616019,-0.5000454447945128,-1.3794489692,-1.3097328120945129,False,False
Isa.55.1,הוי כל צמא לכו למים ואשר אין לו כסף לכו שברו ואכלו ולכו שברו בלוא כסף ובלוא מחיר,55,-0.4402853645,-0.5201542099,-0.499088302440517,-0.9604395744,-0.939373666940517,False,False
Isa.55.2,למה תשקלו כסף בלוא לחם ויגיעכם בלוא לשבעה שמעו שמוע אלי ואכלו טוב ותתענג בדשן נפ,55,1.7269154823,0.0394171963,1.9999973857146915,1.7663326786,3.726912868014692,False,False
Isa.55.3,הטו אזנכם ולכו אלי שמעו ותחי נפשכם ואכרתה לכם ברית עולם חסדי דוד הנאמנים,55,-1.3138724243,-0.648016158,-0.4972183946914135,-1.9618885823,-1.8110908189914132,False,False
